time_s,speed_kmph,accn_mps2,dist_km,Fr,Far,Fac,Fb,Ft,mtr_trq_Nm,mtr_rpm,m_pwr_kW,e_pwr_kW,m_energy_Wh,e_energy_Wh,m_Wh/km,e_Wh/km,pack_voltage_V,pack_current_A,delta_voltage_V_ir,pack_voltage_V_w_ir,pack_current_A_w_ir
1211,27.4,0.69,11.07,55.25,18.64,197.92,0.0,271.81,18.51,1337.51,2.07,2.54,399.65,577.56,36.12,52.2,52,48.84,0.49,51.51,49.31
1212,29.9,0.6,11.07,55.25,22.2,170.21,0.0,247.66,16.85,1459.54,2.06,2.53,400.22,578.26,36.14,52.22,52,48.57,0.49,51.51,49.02
1213,31.7,0.54,11.08,55.25,24.95,154.37,0.0,234.58,15.95,1547.41,2.07,2.5,400.79,578.96,36.17,52.24,52,48.03,0.48,51.52,48.47
1214,33.8,0.4,11.09,55.25,28.37,114.79,0.0,198.41,13.47,1649.92,1.86,2.27,401.34,579.62,36.19,52.26,52,43.64,0.44,51.56,44.01
1215,34.6,0.18,11.1,55.25,29.73,51.46,0.0,136.43,9.23,1688.97,1.31,1.66,401.78,580.17,36.2,52.27,52,31.98,0.32,51.68,32.18
1216,35.1,0.07,11.11,55.25,30.59,19.79,0.0,105.63,7.11,1713.37,1.03,1.31,402.11,580.58,36.19,52.26,52,25.12,0.25,51.75,25.24
1217,35.1,-0.09,11.12,55.25,30.59,-26.39,0.0,59.45,3.95,1713.37,0.58,0.74,402.33,580.87,36.18,52.24,52,14.14,0.14,51.86,14.18
1219,34.1,-0.05,11.14,55.25,28.87,-13.19,0.0,70.93,4.74,1664.56,0.67,0.85,402.68,581.31,36.15,52.19,52,16.39,0.16,51.84,16.44
1220,34.6,0.14,11.15,55.25,29.73,39.58,0.0,124.56,8.41,1688.97,1.2,1.52,402.94,581.64,36.14,52.17,52,29.2,0.29,51.71,29.37
1221,35.1,0.11,11.16,55.25,30.59,31.67,0.0,117.51,7.93,1713.37,1.15,1.45,403.26,582.05,36.14,52.16,52,27.95,0.28,51.72,28.1
1222,35.4,0.01,11.17,55.25,31.12,3.96,0.0,90.32,6.07,1728.02,0.89,1.13,403.54,582.41,36.13,52.15,52,21.66,0.22,51.78,21.76
1223,35.2,-0.07,11.18,55.25,30.77,-19.79,0.0,66.22,4.41,1718.26,0.65,0.82,403.76,582.68,36.12,52.13,52,15.79,0.16,51.84,15.84
1224,34.9,-0.08,11.19,55.25,30.24,-23.75,0.0,61.74,4.11,1703.61,0.6,0.76,403.93,582.9,36.11,52.1,52,14.6,0.15,51.85,14.64
1225,34.6,-0.04,11.2,55.25,29.73,-11.87,0.0,73.1,4.89,1688.97,0.7,0.89,404.11,583.13,36.09,52.08,52,17.14,0.17,51.83,17.19
1226,34.6,-0.03,11.21,55.25,29.73,-7.92,0.0,77.06,5.16,1688.97,0.74,0.94,404.31,583.38,36.08,52.06,52,18.07,0.18,51.82,18.13
1227,34.4,-0.32,11.22,55.25,29.38,-91.04,0.0,-6.41,-0.56,1679.2,-0.06,,404.41,583.38,36.05,52.01,52,,,,
1228,32.3,-0.42,11.23,55.25,25.9,-118.75,0.0,-37.6,-2.69,1576.7,-0.34,,404.35,583.38,36.02,51.97,52,,,,
1229,31.4,-0.19,11.23,55.25,24.48,-55.42,0.0,24.31,1.55,1532.76,0.21,0.27,404.33,583.38,35.99,51.93,52,5.17,0.05,51.95,5.18
1230,30.9,0.01,11.24,55.25,23.71,3.96,0.0,82.92,5.57,1508.36,0.71,0.9,404.46,583.54,35.97,51.9,52,17.36,0.17,51.83,17.42
1231,31.5,0.14,11.25,55.25,24.64,39.58,0.0,119.47,8.07,1537.64,1.05,1.33,404.71,583.85,35.97,51.89,52,25.5,0.25,51.75,25.62
1232,31.9,0.1,11.26,55.25,25.27,27.71,0.0,108.23,7.3,1557.17,0.96,1.22,404.98,584.21,35.96,51.88,52,23.39,0.23,51.77,23.5
1233,32.2,-0.07,11.27,55.25,25.74,-19.79,0.0,61.2,4.08,1571.81,0.55,0.69,405.19,584.47,35.95,51.86,52,13.35,0.13,51.87,13.39
1234,31.4,-0.56,11.28,55.25,24.48,-158.33,0.0,-78.6,-5.5,1532.76,-0.69,,405.17,584.47,35.92,51.82,52,,,,
1235,28.2,-0.9,11.29,55.25,19.75,-257.29,0.0,-182.3,-12.59,1376.56,-1.43,,404.88,584.47,35.87,51.78,52,,,,
1236,24.9,-1.01,11.29,55.25,15.39,-288.96,0.0,-218.31,-15.05,1215.47,-1.51,,404.47,584.47,35.81,51.75,52,,,,
1237,20.9,-1.22,11.3,55.25,10.85,-348.33,0.0,-282.24,-19.42,1020.21,-1.64,,404.03,584.47,35.75,51.72,52,,,,
1238,16.1,-1.11,11.31,55.25,6.44,-316.67,0.0,-254.98,-17.55,785.91,-1.14,,403.65,584.47,35.7,51.7,52,,,,
1239,12.9,-0.89,11.31,55.25,4.13,-253.33,0.0,-193.95,-13.37,629.7,-0.69,,403.39,584.47,35.67,51.68,52,,,,
1240,9.7,-0.9,11.31,55.25,2.34,-257.29,0.0,-199.71,-13.76,473.5,-0.54,,403.22,584.47,35.64,51.66,52,,,,
1241,6.4,-0.79,11.31,55.25,1.02,-225.62,0.0,-169.36,-11.68,312.41,-0.3,,403.11,584.47,35.63,51.65,52,,,,
1242,4.0,-0.74,11.32,55.25,0.4,-209.79,0.0,-154.14,-10.64,195.26,-0.17,,403.04,584.47,35.62,51.65,52,,,,
1243,1.1,-0.56,11.32,55.25,0.03,-158.33,0.0,-103.05,-7.14,53.7,-0.03,,403.01,584.47,35.61,51.64,52,,,,
1244,0.0,-0.15,11.32,55.25,0.0,-43.54,0.0,11.71,0.72,0.0,0.0,0.0,403.01,584.47,35.61,51.64,52,0.0,0.0,52.0,0.0
1245,0.0,0.0,11.32,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,403.01,584.47,35.61,51.64,52,0.0,0.0,52.0,0.0
1246,0.0,0.0,11.32,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,403.01,584.47,35.61,51.64,52,0.0,0.0,52.0,0.0
1247,0.0,0.0,11.32,55.25,0.0,0.0,0.0,55.25,3.71,0.0,0.0,0.0,403.01,584.47,35.61,51.64,52,0.0,0.0,52.0,0.0
