time_s,speed_kmph,accn_mps2,dist_km,Fr,Far,Fac,Fb,Ft,m_pwr_kW,e_pwr_kW,m_energy_Wh,e_energy_Wh,m_Wh/km,e_Wh/km,pack_voltage_V,pack_current_A,delta_voltage_V_ir,pack_voltage_V_w_ir,pack_current_A_w_ir
418,72.42,5.36,10.09,51.3,118.01,1421.58,0.0,1590.89,32.0,40.0,1204.26,1505.33,119.35,149.19,345.6,115.75,24.08,321.52,124.42
419,93.34,5.14,10.11,51.3,196.04,1362.35,0.0,1609.69,41.74,52.17,1214.51,1518.13,120.09,150.12,345.6,150.96,31.4,314.2,166.04
420,109.44,3.8,10.14,51.3,269.46,1006.96,0.0,1327.72,40.36,50.45,1225.91,1532.38,120.89,151.11,345.6,145.98,30.36,315.24,160.04
421,120.7,0.22,10.17,51.3,327.79,59.23,0.0,438.33,14.7,18.37,1233.55,1541.94,121.26,151.57,345.6,53.15,11.06,334.54,54.91
422,111.04,-4.02,10.21,51.3,277.44,-1066.19,0.0,-737.44,-22.75,-28.43,1232.44,1540.55,120.77,150.96,345.6,-82.27,-17.11,362.71,-78.39
423,91.73,-4.47,10.23,51.3,189.33,-1184.65,0.0,-944.02,-24.05,-30.07,1225.94,1532.42,119.8,149.75,345.6,-87.0,-18.1,363.7,-82.67
424,78.86,-2.91,10.26,51.3,139.92,-770.02,0.0,-578.81,-12.68,-15.85,1220.83,1526.04,119.02,148.78,345.6,-45.86,-9.54,355.14,-44.63
425,70.81,-1.12,10.28,51.3,112.82,-296.16,0.0,-132.04,-2.6,-3.25,1218.71,1523.39,118.58,148.22,345.6,-9.39,-1.95,347.55,-9.34
426,70.81,0.0,10.3,51.3,112.82,0.0,0.0,164.12,3.23,4.04,1218.8,1523.5,118.36,147.95,345.6,11.68,2.43,343.17,11.76
427,70.81,0.89,10.32,51.3,112.82,236.93,0.0,401.05,7.89,9.86,1220.34,1525.43,118.28,147.85,345.6,28.53,5.93,339.67,29.03
428,77.25,2.46,10.34,51.3,134.26,651.56,0.0,837.12,17.96,22.45,1223.93,1529.92,118.39,147.99,345.6,64.97,13.51,332.09,67.61
429,88.51,4.02,10.36,51.3,176.28,1066.19,0.0,1293.77,31.81,39.76,1230.85,1538.56,118.8,148.5,345.6,115.05,23.93,321.67,123.61
430,106.22,4.02,10.39,51.3,253.84,1066.19,0.0,1371.33,40.46,50.58,1240.88,1551.11,119.46,149.32,345.6,146.34,30.44,315.16,160.48
431,117.48,2.91,10.42,51.3,310.54,770.02,0.0,1131.87,36.94,46.17,1251.63,1564.54,120.13,150.16,345.6,133.6,27.79,317.81,145.28
432,127.14,-0.45,10.45,51.3,363.69,-118.47,0.0,296.53,10.47,13.09,1258.22,1572.77,120.37,150.46,345.6,37.88,7.88,337.72,38.76
433,114.26,-4.47,10.49,51.3,293.76,-1184.65,0.0,-839.59,-26.65,-33.31,1255.97,1569.97,119.77,149.71,345.6,-96.38,-20.05,365.65,-91.1
434,94.95,-3.58,10.52,51.3,202.85,-947.72,0.0,-693.57,-18.29,-22.87,1249.73,1562.16,118.85,148.56,345.6,-66.16,-13.76,359.36,-63.63
435,88.51,-2.24,10.54,51.3,176.28,-592.33,0.0,-364.75,-8.97,-11.21,1245.94,1557.43,118.2,147.75,345.6,-32.44,-6.75,352.35,-31.82
436,78.86,-1.56,10.56,51.3,139.92,-414.63,0.0,-223.41,-4.89,-6.12,1244.02,1555.02,117.76,147.2,345.6,-17.7,-3.68,349.28,-17.51
437,77.25,2.01,10.59,51.3,134.26,533.09,0.0,718.66,15.42,19.28,1245.48,1556.85,117.65,147.07,345.6,55.78,11.6,334.0,57.71
438,93.34,3.13,10.61,51.3,196.04,829.26,0.0,1076.59,27.91,34.89,1251.5,1564.37,117.96,147.45,345.6,100.96,21.0,324.6,107.49
439,99.78,0.0,10.64,51.3,224.01,0.0,0.0,275.31,7.63,9.54,1256.44,1570.55,118.13,147.66,345.6,27.6,5.74,339.86,28.06
440,93.34,-3.13,10.66,51.3,196.04,-829.26,0.0,-581.92,-15.09,-18.86,1255.4,1569.25,117.73,147.16,345.6,-54.57,-11.35,356.95,-52.84
441,77.25,-4.02,10.69,51.3,134.26,-1066.19,0.0,-880.62,-18.9,-23.62,1250.68,1563.35,117.03,146.29,345.6,-68.35,-14.22,359.82,-65.65
442,64.37,-3.35,10.71,51.3,93.24,-888.49,0.0,-743.95,-13.3,-16.63,1246.21,1557.76,116.4,145.5,345.6,-48.12,-10.01,355.61,-46.76
443,53.11,-2.68,10.72,51.3,63.46,-710.79,0.0,-596.03,-8.79,-10.99,1243.14,1553.92,115.93,144.92,345.6,-31.8,-6.61,352.21,-31.21
444,45.06,-0.45,10.74,51.3,45.69,-118.47,0.0,-21.48,-0.27,-0.34,1241.88,1552.35,115.67,144.59,345.6,-0.97,-0.2,345.8,-0.97
445,49.89,2.91,10.75,51.3,56.0,770.02,0.0,877.33,12.16,15.2,1243.53,1554.42,115.68,144.6,345.6,43.97,9.15,336.45,45.17
446,65.98,4.92,10.77,51.3,97.96,1303.12,0.0,1452.38,26.62,33.28,1248.92,1561.15,116.01,145.01,345.6,96.28,20.03,325.57,102.2
447,85.3,3.35,10.79,51.3,163.69,888.49,0.0,1103.48,26.14,32.68,1256.25,1570.31,116.46,145.58,345.6,94.56,19.67,325.93,100.27
448,90.12,-1.12,10.81,51.3,182.75,-296.16,0.0,-62.11,-1.55,-1.94,1259.66,1574.58,116.51,145.64,345.6,-5.62,-1.17,346.77,-5.61
449,77.25,-3.58,10.83,51.3,134.26,-947.72,0.0,-762.16,-16.35,-20.44,1257.17,1571.47,116.04,145.04,345.6,-59.15,-12.3,357.9,-57.12
450,64.37,-0.67,10.85,51.3,93.24,-177.7,0.0,-33.16,-0.59,-0.74,1254.82,1568.53,115.61,144.51,345.6,-2.14,-0.45,346.05,-2.14
451,72.42,2.68,10.87,51.3,118.01,710.79,0.0,880.1,17.7,22.13,1257.2,1571.5,115.62,144.53,345.6,64.04,13.32,332.28,66.6
452,83.69,1.79,10.89,51.3,157.57,473.86,0.0,682.74,15.87,19.84,1261.86,1577.33,115.82,144.78,345.6,57.4,11.94,333.66,59.46
453,85.3,3.13,10.92,51.3,163.69,829.26,0.0,1044.25,24.74,30.93,1267.5,1584.38,116.09,145.11,345.6,89.49,18.61,326.99,94.58
454,106.22,6.93,10.94,51.3,253.84,1836.21,0.0,2141.36,63.18,78.97,1279.71,1599.64,116.92,146.15,345.6,228.51,47.53,298.07,264.95
455,135.18,6.71,10.98,51.3,411.18,1776.98,0.0,2239.46,84.09,105.12,1300.17,1625.21,118.43,148.04,345.6,304.16,63.27,282.33,372.32
456,154.5,4.47,11.02,51.3,537.06,1184.65,0.0,1773.01,76.09,95.11,1322.42,1653.02,120.02,150.02,345.6,275.21,57.24,288.36,329.84
457,167.37,3.13,11.06,51.3,630.3,829.26,0.0,1510.85,70.24,87.8,1342.74,1678.42,121.37,151.71,345.6,254.06,52.84,292.76,299.92
458,177.03,2.24,11.11,51.3,705.12,592.33,0.0,1348.75,66.32,82.9,1361.71,1702.13,122.55,153.19,345.6,239.89,49.9,295.7,280.36
459,183.46,1.79,11.16,51.3,757.33,473.86,0.0,1282.5,65.36,81.7,1380.0,1725.0,123.64,154.55,345.6,236.4,49.17,296.43,275.61
460,189.9,1.79,11.21,51.3,811.41,473.86,0.0,1336.57,70.51,88.13,1398.87,1748.58,124.75,155.94,345.6,255.01,53.04,292.56,301.24
461,196.34,-0.22,11.27,51.3,867.36,-59.23,0.0,859.42,46.87,58.59,1415.17,1768.96,125.61,157.01,345.6,169.53,35.26,310.34,188.79
462,188.29,-4.02,11.32,51.3,797.72,-1066.19,0.0,-217.17,-11.36,-14.2,1420.1,1775.13,125.45,156.81,345.6,-41.08,-8.55,354.15,-40.09
463,167.37,-5.59,11.37,51.3,630.3,-1480.82,0.0,-799.22,-37.16,-46.45,1413.36,1766.7,124.31,155.39,345.6,-134.39,-27.95,373.55,-124.34
464,148.06,-4.47,11.41,51.3,493.23,-1184.65,0.0,-640.12,-26.33,-32.91,1404.55,1755.68,123.06,153.83,345.6,-95.22,-19.81,365.41,-90.06
465,135.18,-2.68,11.45,51.3,411.18,-710.79,0.0,-248.31,-9.32,-11.66,1399.59,1749.49,122.21,152.76,345.6,-33.72,-7.01,352.61,-33.05
466,128.75,0.0,11.49,51.3,372.96,0.0,0.0,424.26,15.17,18.97,1400.41,1750.51,121.89,152.36,345.6,54.88,11.41,334.19,56.75
467,135.18,0.89,11.53,51.3,411.18,236.93,0.0,699.42,26.26,32.83,1406.16,1757.7,122.0,152.5,345.6,94.99,19.76,325.84,100.75
468,135.18,-1.79,11.56,51.3,411.18,-473.86,0.0,-11.38,-0.43,-0.53,1409.75,1762.19,121.91,152.39,345.6,-1.55,-0.32,345.92,-1.54
469,122.31,-3.8,11.6,51.3,336.59,-1006.96,0.0,-619.06,-21.03,-26.29,1406.77,1758.46,121.28,151.6,345.6,-76.07,-15.82,361.42,-72.74
470,107.83,-2.24,11.63,51.3,261.59,-592.33,0.0,-279.43,-8.37,-10.46,1402.69,1753.36,120.6,150.74,345.6,-30.27,-6.3,351.9,-29.73
471,106.22,1.34,11.66,51.3,253.84,355.4,0.0,660.54,19.49,24.36,1404.23,1755.29,120.42,150.53,345.6,70.49,14.66,330.94,73.61
472,117.48,2.46,11.69,51.3,310.54,651.56,0.0,1013.4,33.07,41.34,1411.53,1764.41,120.73,150.91,345.6,119.62,24.88,320.72,128.89
473,123.92,-0.67,11.73,51.3,345.51,-177.7,0.0,219.11,7.54,9.43,1417.17,1771.46,120.86,151.08,345.6,27.28,5.67,339.93,27.73
474,112.65,-2.91,11.76,51.3,285.54,-770.02,0.0,-433.18,-13.56,-16.94,1416.34,1770.42,120.45,150.57,345.6,-49.03,-10.2,355.8,-47.62
475,103.0,-1.12,11.79,51.3,238.69,-296.16,0.0,-6.17,-0.18,-0.22,1414.43,1768.04,119.98,149.98,345.6,-0.64,-0.13,345.73,-0.64
476,104.61,0.67,11.82,51.3,246.21,177.7,0.0,475.21,13.81,17.26,1416.32,1770.4,119.85,149.82,345.6,49.94,10.39,335.21,51.49
477,107.83,2.24,11.85,51.3,261.59,592.33,0.0,905.22,27.11,33.89,1422.01,1777.51,120.03,150.04,345.6,98.06,20.4,325.2,104.22
478,120.7,4.02,11.88,51.3,327.79,1066.19,0.0,1445.28,48.46,60.57,1432.5,1790.63,120.6,150.75,345.6,175.27,36.46,309.14,195.93
479,136.79,4.02,11.91,51.3,421.03,1066.19,0.0,1538.52,58.46,73.08,1447.35,1809.19,121.48,151.85,345.6,211.45,43.98,301.62,242.28
480,149.67,3.58,11.95,51.3,504.02,947.72,0.0,1503.04,62.49,78.11,1464.15,1830.19,122.48,153.1,345.6,226.01,47.01,298.59,261.6
481,162.54,3.58,12.0,51.3,594.46,947.72,0.0,1593.48,71.95,89.93,1482.82,1853.53,123.6,154.49,345.6,260.23,54.13,291.47,308.55
482,175.42,2.91,12.04,51.3,692.36,770.02,0.0,1513.68,73.76,92.2,1503.06,1878.82,124.79,155.99,345.6,266.77,55.49,290.11,317.8
483,183.46,1.56,12.09,51.3,757.33,414.63,0.0,1223.26,62.34,77.93,1521.96,1902.45,125.84,157.3,345.6,225.48,46.9,298.7,260.88
484,186.68,0.89,12.15,51.3,784.14,236.93,0.0,1072.37,55.61,69.51,1538.34,1922.93,126.66,158.32,345.6,201.13,41.84,303.76,228.83
485,189.9,0.89,12.2,51.3,811.41,236.93,0.0,1099.64,58.01,72.51,1554.12,1942.65,127.41,159.26,345.6,209.8,43.64,301.96,240.13
486,193.12,0.89,12.25,51.3,839.15,236.93,0.0,1127.38,60.48,75.6,1570.58,1963.22,128.2,160.25,345.6,218.74,45.5,300.1,251.91
487,196.34,-0.67,12.31,51.3,867.36,-177.7,0.0,740.96,40.41,50.51,1584.59,1980.74,128.77,160.97,345.6,146.16,30.4,315.2,160.26
488,188.29,-4.25,12.36,51.3,797.72,-1125.42,0.0,-276.4,-14.46,-18.07,1588.2,1985.24,128.51,160.64,345.6,-52.29,-10.88,356.48,-50.69
489,165.76,-7.6,12.41,51.3,618.23,-2013.91,0.0,-1344.38,-61.9,-77.38,1577.59,1971.99,127.15,158.93,345.6,-223.89,-46.57,392.17,-197.31
490,133.58,-8.72,12.45,51.3,401.45,-2310.07,0.0,-1857.32,-68.91,-86.14,1559.42,1949.28,125.26,156.58,345.6,-249.26,-51.85,397.45,-216.74
491,103.0,-6.93,12.48,51.3,238.69,-1836.21,0.0,-1546.22,-44.24,-55.3,1543.71,1929.63,123.67,154.59,345.6,-160.0,-33.28,378.88,-145.95
492,83.69,-3.35,12.51,51.3,157.57,-888.49,0.0,-679.62,-15.8,-19.75,1535.37,1919.21,122.75,153.44,345.6,-57.14,-11.89,357.49,-55.24
493,78.86,-0.22,12.53,51.3,139.92,-59.23,0.0,131.98,2.89,3.61,1533.57,1916.97,122.39,152.98,345.6,10.46,2.18,343.42,10.52
494,82.08,1.56,12.55,51.3,151.57,414.63,0.0,617.5,14.08,17.6,1535.93,1919.91,122.35,152.94,345.6,50.92,10.59,335.01,52.53
495,90.12,3.35,12.58,51.3,182.75,888.49,0.0,1122.54,28.1,35.13,1541.79,1927.24,122.59,153.24,345.6,101.64,21.14,324.46,108.26
496,106.22,3.35,12.6,51.3,253.84,888.49,0.0,1193.63,35.22,44.02,1550.58,1938.23,123.02,153.78,345.6,127.38,26.49,319.11,137.95
497,114.26,0.0,12.63,51.3,293.76,0.0,0.0,345.06,10.95,13.69,1557.0,1946.25,123.23,154.04,345.6,39.61,8.24,337.36,40.58
498,106.22,-0.89,12.67,51.3,253.84,-236.93,0.0,68.21,2.01,2.52,1558.8,1948.5,123.07,153.84,345.6,7.28,1.51,344.09,7.31
499,107.83,1.56,12.7,51.3,261.59,414.63,0.0,727.52,21.79,27.24,1562.1,1952.63,123.05,153.81,345.6,78.81,16.39,329.21,82.74
500,117.48,1.56,12.73,51.3,310.54,414.63,0.0,776.47,25.34,31.67,1568.65,1960.81,123.26,154.07,345.6,91.65,19.06,326.54,97.0
501,119.09,1.34,12.76,51.3,319.11,355.4,0.0,725.81,24.01,30.01,1575.5,1969.38,123.48,154.35,345.6,86.84,18.06,327.54,91.63
502,127.14,2.68,12.79,51.3,363.69,710.79,0.0,1125.78,39.76,49.7,1584.36,1980.45,123.84,154.8,345.6,143.8,29.91,315.69,157.43
503,138.4,3.35,12.83,51.3,431.0,888.49,0.0,1370.79,52.7,65.88,1597.2,1996.5,124.49,155.61,345.6,190.61,39.65,305.95,215.31
504,151.28,0.67,12.87,51.3,514.91,177.7,0.0,743.91,31.26,39.08,1608.86,2011.08,125.0,156.25,345.6,113.07,23.52,322.08,121.32
505,143.23,-3.13,12.91,51.3,461.59,-829.26,0.0,-316.37,-12.59,-15.73,1611.46,2014.32,124.81,156.01,345.6,-45.53,-9.47,355.07,-44.31
506,128.75,-3.8,12.95,51.3,372.96,-1006.96,0.0,-582.7,-20.84,-26.05,1606.81,2008.52,124.08,155.11,345.6,-75.37,-15.68,361.28,-72.1
507,115.87,-3.35,12.98,51.3,302.09,-888.49,0.0,-535.1,-17.22,-21.53,1601.53,2001.91,123.35,154.19,345.6,-62.29,-12.96,358.56,-60.04
508,104.61,-2.01,13.01,51.3,246.21,-533.09,0.0,-235.58,-6.85,-8.56,1598.18,1997.73,122.81,153.51,345.6,-24.76,-5.15,350.75,-24.4
509,101.39,-1.12,13.04,51.3,231.29,-296.16,0.0,-13.57,-0.38,-0.48,1597.18,1996.48,122.46,153.07,345.6,-1.38,-0.29,345.89,-1.38
510,96.56,0.89,13.07,51.3,209.79,236.93,0.0,498.02,13.36,16.7,1598.98,1998.73,122.34,152.92,345.6,48.31,10.05,335.55,49.76
511,107.83,4.02,13.1,51.3,261.59,1066.19,0.0,1379.08,41.31,51.63,1606.57,2008.22,122.65,153.32,345.6,149.4,31.07,314.53,164.16
512,125.53,3.35,13.13,51.3,354.54,888.49,0.0,1294.33,45.13,56.42,1618.58,2023.23,123.27,154.08,345.6,163.24,33.95,311.65,181.02
513,131.97,-1.56,13.17,51.3,391.84,-414.63,0.0,28.51,1.05,1.31,1624.99,2031.24,123.42,154.27,345.6,3.78,0.79,344.81,3.79
514,114.26,-5.59,13.2,51.3,293.76,-1480.82,0.0,-1135.75,-36.05,-45.06,1620.13,2025.17,122.73,153.41,345.6,-130.38,-27.12,372.72,-120.9
515,91.73,-5.36,13.23,51.3,189.33,-1421.58,0.0,-1180.95,-30.09,-37.62,1610.95,2013.68,121.77,152.21,345.6,-108.84,-22.64,368.24,-102.15
516,75.64,-3.58,13.25,51.3,128.73,-947.72,0.0,-767.69,-16.13,-20.16,1604.53,2005.66,121.07,151.34,345.6,-58.34,-12.13,357.73,-56.36
517,65.98,-0.67,13.27,51.3,97.96,-177.7,0.0,-28.44,-0.52,-0.65,1602.21,2002.77,120.72,150.9,345.6,-1.89,-0.39,345.99,-1.88
518,70.81,3.13,13.29,51.3,112.82,829.26,0.0,993.38,19.54,24.42,1604.85,2006.07,120.74,150.93,345.6,70.67,14.7,330.9,73.81
519,88.51,5.14,13.31,51.3,176.28,1362.35,0.0,1589.93,39.09,48.86,1613.0,2016.25,121.16,151.44,345.6,141.39,29.41,316.19,154.54
520,107.83,5.14,13.34,51.3,261.59,1362.35,0.0,1675.24,50.18,62.72,1625.4,2031.75,121.84,152.3,345.6,181.48,37.75,307.85,203.74
521,125.53,0.22,13.37,51.3,354.54,59.23,0.0,465.07,16.22,20.27,1634.62,2043.27,122.23,152.79,345.6,58.65,12.2,333.4,60.8
522,109.44,-5.14,13.41,51.3,269.46,-1362.35,0.0,-1041.59,-31.66,-39.58,1632.47,2040.59,121.77,152.22,345.6,-114.52,-23.82,369.42,-107.14
523,88.51,-6.26,13.43,51.3,176.28,-1658.51,0.0,-1430.93,-35.18,-43.98,1623.19,2028.99,120.83,151.04,345.6,-127.25,-26.47,372.07,-118.2
524,64.37,-4.92,13.45,51.3,93.24,-1303.12,0.0,-1158.58,-20.72,-25.9,1615.42,2019.28,120.07,150.08,345.6,-74.93,-15.59,361.19,-71.7
525,53.11,-1.79,13.47,51.3,63.46,-473.86,0.0,-359.1,-5.3,-6.62,1611.81,2014.76,119.65,149.56,345.6,-19.16,-3.99,349.59,-18.94
526,51.5,1.79,13.49,51.3,59.67,473.86,0.0,584.83,8.37,10.46,1612.24,2015.3,119.55,149.44,345.6,30.26,6.29,339.31,30.82
527,65.98,4.92,13.5,51.3,97.96,1303.12,0.0,1452.38,26.62,33.28,1617.1,2021.37,119.77,149.71,345.6,96.28,20.03,325.57,102.2
528,86.9,5.36,13.52,51.3,169.93,1421.58,0.0,1642.81,39.66,49.57,1626.3,2032.88,120.26,150.33,345.6,143.44,29.84,315.76,156.99
529,104.61,4.47,13.55,51.3,246.21,1184.65,0.0,1482.16,43.07,53.83,1637.79,2047.24,120.87,151.09,345.6,155.77,32.4,313.2,171.89
530,119.09,1.79,13.58,51.3,319.11,473.86,0.0,844.27,27.93,34.91,1647.65,2059.57,121.32,151.66,345.6,101.02,21.01,324.59,107.56
531,117.48,-2.91,13.61,51.3,310.54,-770.02,0.0,-408.18,-13.32,-16.65,1649.68,2062.1,121.18,151.48,345.6,-48.18,-10.02,355.62,-46.82
532,98.17,-4.92,13.64,51.3,216.84,-1303.12,0.0,-1034.98,-28.22,-35.28,1643.91,2054.89,120.49,150.61,345.6,-102.08,-21.23,366.83,-96.17
533,82.08,-3.58,13.67,51.3,151.57,-947.72,0.0,-744.85,-16.98,-21.23,1637.63,2047.04,119.81,149.76,345.6,-61.42,-12.78,358.38,-59.23
534,72.42,-1.79,13.69,51.3,118.01,-473.86,0.0,-304.56,-6.13,-7.66,1634.42,2043.03,119.39,149.24,345.6,-22.16,-4.61,350.21,-21.87
535,69.2,0.0,13.71,51.3,107.75,0.0,0.0,159.05,3.06,3.82,1634.0,2042.5,119.19,148.98,345.6,11.06,2.3,343.3,11.13
536,72.42,0.67,13.73,51.3,118.01,177.7,0.0,347.0,6.98,8.73,1635.39,2044.24,119.12,148.9,345.6,25.25,5.25,340.35,25.64
537,74.03,1.12,13.75,51.3,123.31,296.16,0.0,470.77,9.68,12.1,1637.71,2047.13,119.11,148.89,345.6,35.01,7.28,338.32,35.77
538,80.47,2.46,13.77,51.3,145.69,651.56,0.0,848.55,18.97,23.71,1641.68,2052.11,119.21,149.02,345.6,68.6,14.27,331.33,71.55
539,91.73,4.02,13.79,51.3,189.33,1066.19,0.0,1306.82,33.3,41.62,1648.94,2061.18,119.53,149.42,345.6,120.44,25.05,320.55,129.85
540,109.44,4.02,13.82,51.3,269.46,1066.19,0.0,1386.95,42.16,52.7,1659.42,2074.28,120.05,150.06,345.6,152.49,31.72,313.88,167.9
541,120.7,2.01,13.85,51.3,327.79,533.09,0.0,912.19,30.58,38.23,1669.53,2086.91,120.5,150.63,345.6,110.62,23.01,322.59,118.51
542,123.92,-1.79,13.89,51.3,345.51,-473.86,0.0,-77.05,-2.65,-3.32,1673.41,2091.76,120.49,150.61,345.6,-9.59,-2.0,347.6,-9.54
543,107.83,-5.81,13.92,51.3,261.59,-1540.05,0.0,-1227.15,-36.76,-45.94,1667.93,2084.92,119.81,149.77,345.6,-132.94,-27.65,373.25,-123.09
544,82.08,-2.68,13.95,51.3,151.57,-710.79,0.0,-507.92,-11.58,-14.48,1661.22,2076.53,119.11,148.88,345.6,-41.88,-8.71,354.31,-40.85
545,88.51,-0.22,13.97,51.3,176.28,-59.23,0.0,168.35,4.14,5.17,1660.19,2075.23,118.83,148.54,345.6,14.97,3.11,342.49,15.11
546,80.47,0.0,13.99,51.3,145.69,0.0,0.0,196.99,4.4,5.5,1661.37,2076.72,118.72,148.39,345.6,15.93,3.31,342.29,16.08
547,88.51,2.24,14.02,51.3,176.28,592.33,0.0,819.91,20.16,25.2,1664.78,2080.98,118.76,148.45,345.6,72.91,15.17,330.43,76.26
548,96.56,0.89,14.04,51.3,209.79,236.93,0.0,498.02,13.36,16.7,1669.44,2086.8,118.87,148.59,345.6,48.31,10.05,335.55,49.76
549,94.95,-2.01,14.07,51.3,202.85,-533.09,0.0,-278.94,-7.36,-9.2,1670.27,2087.84,118.71,148.39,345.6,-26.61,-5.53,351.13,-26.19
550,82.08,-4.02,14.09,51.3,151.57,-1066.19,0.0,-863.32,-19.68,-24.6,1666.52,2083.15,118.24,147.79,345.6,-71.19,-14.81,360.41,-68.27
551,65.98,-3.58,14.12,51.3,97.96,-947.72,0.0,-798.46,-14.63,-18.29,1661.75,2077.19,117.73,147.16,345.6,-52.93,-11.01,356.61,-51.3
552,56.33,-2.46,14.13,51.3,71.39,-651.56,0.0,-528.87,-8.27,-10.34,1658.57,2073.21,117.36,146.7,345.6,-29.93,-6.23,351.83,-29.4
553,48.28,-1.34,14.15,51.3,52.45,-355.4,0.0,-251.65,-3.37,-4.22,1656.95,2071.19,117.12,146.4,345.6,-12.21,-2.54,348.14,-12.12
554,46.67,2.01,14.16,51.3,49.01,533.09,0.0,633.4,8.21,10.26,1657.62,2072.03,117.06,146.33,345.6,29.7,6.18,339.42,30.24
555,62.76,4.69,14.18,51.3,88.64,1243.89,0.0,1383.82,24.13,30.16,1662.11,2077.64,117.25,146.57,345.6,87.26,18.15,327.45,92.1
556,80.47,4.47,14.2,51.3,145.69,1184.65,0.0,1381.64,30.88,38.6,1669.75,2087.19,117.63,147.03,345.6,111.7,23.23,322.37,119.75
557,94.95,0.22,14.22,51.3,202.85,59.23,0.0,313.39,8.27,10.33,1675.19,2093.99,117.81,147.26,345.6,29.9,6.22,339.38,30.44
558,82.08,-3.58,14.24,51.3,151.57,-947.72,0.0,-744.85,-16.98,-21.23,1673.98,2092.48,117.52,146.9,345.6,-61.42,-12.78,358.38,-59.23
559,69.2,-2.24,14.27,51.3,107.75,-592.33,0.0,-433.28,-8.33,-10.41,1670.47,2088.08,117.1,146.38,345.6,-30.12,-6.27,351.87,-29.59
560,65.98,-0.67,14.28,51.3,97.96,-177.7,0.0,-28.44,-0.52,-0.65,1669.24,2086.55,116.86,146.08,345.6,-1.89,-0.39,345.99,-1.88
561,64.37,2.01,14.3,51.3,93.24,533.09,0.0,677.63,12.12,15.15,1670.85,2088.56,116.83,146.03,345.6,43.83,9.12,336.48,45.01
562,80.47,6.93,14.32,51.3,145.69,1836.21,0.0,2033.2,45.45,56.81,1678.84,2098.55,117.22,146.52,345.6,164.37,34.19,311.41,182.42
563,114.26,8.05,14.35,51.3,293.76,2132.38,0.0,2477.44,78.63,98.29,1696.08,2120.09,118.2,147.75,345.6,284.41,59.16,286.44,343.15
564,138.4,5.36,14.38,51.3,431.0,1421.58,0.0,1903.88,73.2,91.49,1717.16,2146.45,119.38,149.22,345.6,264.74,55.07,290.53,314.92
565,152.89,3.58,14.42,51.3,525.93,947.72,0.0,1524.95,64.76,80.95,1736.32,2170.4,120.37,150.46,345.6,234.24,48.72,296.88,272.68
566,164.15,2.91,14.47,51.3,606.29,770.02,0.0,1427.61,65.1,81.37,1754.36,2192.95,121.25,151.56,345.6,235.45,48.97,296.63,274.32
567,173.81,2.24,14.52,51.3,679.71,592.33,0.0,1323.34,63.89,79.86,1772.27,2215.34,122.09,152.62,345.6,231.09,48.07,297.53,268.42
568,180.25,2.01,14.56,51.3,730.99,533.09,0.0,1315.39,65.86,82.32,1790.3,2237.87,122.92,153.65,345.6,238.21,49.55,296.05,278.07
569,188.29,2.01,14.62,51.3,797.72,533.09,0.0,1382.11,72.29,90.36,1809.48,2261.85,123.8,154.75,345.6,261.46,54.38,291.22,310.29
570,194.73,0.45,14.67,51.3,853.2,118.47,0.0,1022.96,55.33,69.17,1827.21,2284.01,124.56,155.7,345.6,200.14,41.63,303.97,227.54
571,191.51,-2.91,14.72,51.3,825.22,-770.02,0.0,106.5,5.67,7.08,1835.68,2294.6,124.68,155.85,345.6,20.49,4.26,341.34,20.75
572,173.81,-4.69,14.77,51.3,679.71,-1243.89,0.0,-512.87,-24.76,-30.95,1833.03,2291.29,124.07,155.09,345.6,-89.56,-18.63,364.23,-84.98
573,157.72,-4.47,14.82,51.3,559.67,-1184.65,0.0,-573.69,-25.13,-31.42,1826.1,2282.62,123.22,154.03,345.6,-90.9,-18.91,364.51,-86.19
574,141.62,-3.13,14.86,51.3,451.28,-829.26,0.0,-326.68,-12.85,-16.06,1820.82,2276.03,122.52,153.15,345.6,-46.48,-9.67,355.27,-45.22
575,135.18,-0.89,14.9,51.3,411.18,-236.93,0.0,225.55,8.47,10.59,1820.21,2275.27,122.16,152.7,345.6,30.63,6.37,339.23,31.21
576,135.18,-0.22,14.94,51.3,411.18,-59.23,0.0,403.25,15.14,18.93,1823.49,2279.37,122.08,152.6,345.6,54.77,11.39,334.21,56.64
577,133.58,-2.01,14.97,51.3,401.45,-533.09,0.0,-80.34,-2.98,-3.73,1825.18,2281.48,121.88,152.36,345.6,-10.78,-2.24,347.84,-10.71
578,120.7,-3.58,15.01,51.3,327.79,-947.72,0.0,-568.63,-19.06,-23.83,1822.12,2277.65,121.39,151.74,345.6,-68.96,-14.34,359.94,-66.21
579,107.83,-2.24,15.04,51.3,261.59,-592.33,0.0,-279.43,-8.37,-10.46,1818.31,2272.89,120.88,151.11,345.6,-30.27,-6.3,351.9,-29.73
580,104.61,0.89,15.07,51.3,246.21,236.93,0.0,534.44,15.53,19.41,1819.3,2274.13,120.71,150.89,345.6,56.17,11.68,333.92,58.13
581,114.26,2.46,15.1,51.3,293.76,651.56,0.0,996.62,31.63,39.54,1825.86,2282.32,120.9,151.13,345.6,114.41,23.8,321.8,122.87
582,122.31,0.22,15.13,51.3,336.59,59.23,0.0,447.13,15.19,18.99,1832.36,2290.45,121.07,151.34,345.6,54.94,11.43,334.17,56.82
